text,frequency
가격대,1
개인,1
객실,1
건물,1
굳굳,1
깔끔,4
깨끗,2
나름깨끗하고,1
난방,1
내부,1
냄새,1
따뜻,2
룸이매우,1
리모델링,1
만족,1
모든것에,1
무료,1
빵빵,3
샤워실,1
설도,1
소음,2
수건,1
수도,1
시간,1
에어,1
왔습니당,1
외관,1
외부,1
위치,6
이불,1
인테리어,1
있는수준이지,1
잘틀어주는것같음,1
적음,1
젛았어요,1
조용,2
즇고,1
지하철역,1
진짜,1
청결,2
체크아웃,2
최고,1
친절,2
침대,1
콘도,1
쾌적,1
해서,1
