text,frequency
1_,1
2_,1
3_,1
가격,1
가격대,1
가족,1
간단,1
거리,1
경복궁,1
근처,2
기대,1
기분,1
깔끔,3
깨긋하고,1
난방,2
다들,1
대중교통,1
대체,1
들이,2
따뜻,1
룸써비스,1
마트,1
만큼,1
맛이났다,1
먹지,1
미소,1
방안,1
보일러,1
부족,1
불편,1
생기,1
서울,1
숙소,1
식사,1
아기자기,1
아침,2
여행,2
예상,2
용이,1
위치,2
음료,1
의사,1
이동,1
이용,1
재방문,1
저렴,2
조식,1
조절,1
지불,1
지하철역,1
직원,5
창경궁,1
최고,1
추천,1
출장,1
친절,3
친절하셨구,1
편리,1
편의점,2
하시,1
하지,2
하진,1
환경,1
