text,frequency
but,1
가격,1
가구,1
교체,1
교통,1
근처,1
금방,1
깔끔,3
깨끗,1
넓고편함,1
대체,1
도보,1
도심,1
만족,3
모텔,1
번화가,1
부담,1
불가,1
사기,1
사진,1
사항,1
생각,1
서비스,1
숙박,1
실내,2
없었,1
역이,1
오래,1
욕조,2
위치,4
인테리어,1
장점,1
저렴,2
정말,1
제품,1
조용,1
종각,1
종로2가,1
종로3가역,1
좋은점은,1
직원,5
청결,1
최악,1
취소,1
친절,5
침대,1
투숙,1
특가,1
편리,1
포기,1
포토샵,1
푹신,1
하나,1
하지,1
