text,frequency
tv,1
객실,1
교환,2
깔끔,1
깨끗,1
남대문,1
넉넉,1
동대문,1
디자인,1
매트,1
명동,2
무엇,1
쇼핑,1
수건,1
숙박,1
식당,1
아껴써야겠다,1
어메니티,1
연휴,1
위치,2
이불,1
인사,1
일정,1
종로,1
종로3가역,1
주변,1
직원,1
진짜,1
청결,1
추석,1
친절,1
침구류,1
침대,1
트윈,1
패밀리,1
푹신,2
하루,1
해서,1
호텔,1
